
achieved output:	0.341697
expected output:	0.000000

achieved output:	0.457643
expected output:	1.000000

achieved output:	0.322838
expected output:	0.000000

achieved output:	0.492441
expected output:	0.000000

achieved output:	0.297410
expected output:	0.000000

achieved output:	0.175263
expected output:	0.000000

achieved output:	0.531849
expected output:	0.000000

achieved output:	0.390152
expected output:	0.000000

achieved output:	0.527783
expected output:	1.000000

achieved output:	0.200632
expected output:	0.000000

achieved output:	0.486479
expected output:	0.000000

achieved output:	0.348042
expected output:	0.000000

achieved output:	0.352543
expected output:	0.000000

achieved output:	0.372465
expected output:	0.000000

achieved output:	0.527719
expected output:	0.000000

achieved output:	0.359111
expected output:	0.000000

achieved output:	0.558650
expected output:	0.000000

achieved output:	0.127325
expected output:	0.000000

achieved output:	0.596874
expected output:	0.000000

achieved output:	0.332822
expected output:	1.000000

achieved output:	0.277134
expected output:	0.000000

achieved output:	0.318546
expected output:	0.000000

achieved output:	0.426052
expected output:	0.000000

achieved output:	0.299181
expected output:	0.000000

achieved output:	0.526933
expected output:	1.000000

achieved output:	0.305122
expected output:	0.000000

achieved output:	0.483097
expected output:	0.000000

achieved output:	0.438940
expected output:	1.000000

achieved output:	0.294585
expected output:	0.000000

achieved output:	0.383136
expected output:	0.000000

achieved output:	0.486282
expected output:	0.000000

achieved output:	0.388724
expected output:	0.000000

achieved output:	0.552786
expected output:	0.000000

achieved output:	0.408740
expected output:	0.000000

achieved output:	0.283133
expected output:	0.000000

achieved output:	0.560878
expected output:	0.000000

achieved output:	0.556484
expected output:	0.000000

achieved output:	0.284973
expected output:	0.000000

achieved output:	0.499417
expected output:	1.000000

achieved output:	0.289955
expected output:	0.000000

achieved output:	0.278930
expected output:	0.000000

achieved output:	0.290770
expected output:	0.000000

achieved output:	0.525842
expected output:	0.000000

achieved output:	0.366482
expected output:	0.000000

achieved output:	0.585944
expected output:	0.000000

achieved output:	0.339951
expected output:	0.000000

achieved output:	0.242019
expected output:	0.000000

achieved output:	0.333949
expected output:	0.000000

achieved output:	0.370454
expected output:	0.000000

achieved output:	0.212454
expected output:	0.000000

achieved output:	0.310271
expected output:	0.000000

achieved output:	0.325718
expected output:	0.000000

achieved output:	0.553494
expected output:	0.000000

achieved output:	0.406114
expected output:	0.000000

achieved output:	0.289197
expected output:	0.000000

achieved output:	0.261887
expected output:	0.000000

achieved output:	0.458707
expected output:	0.000000

achieved output:	0.420829
expected output:	1.000000

achieved output:	0.576310
expected output:	0.000000

achieved output:	0.279554
expected output:	0.000000

achieved output:	0.314229
expected output:	0.000000

achieved output:	0.170580
expected output:	0.000000

achieved output:	0.279996
expected output:	0.000000

achieved output:	0.303450
expected output:	0.000000

achieved output:	0.357614
expected output:	0.000000

achieved output:	0.333775
expected output:	1.000000

achieved output:	0.314351
expected output:	0.000000

achieved output:	0.232510
expected output:	0.000000

achieved output:	0.357448
expected output:	0.000000

achieved output:	0.280051
expected output:	1.000000

achieved output:	0.420715
expected output:	1.000000

achieved output:	0.289247
expected output:	0.000000

achieved output:	0.287886
expected output:	0.000000

achieved output:	0.341095
expected output:	0.000000

achieved output:	0.384401
expected output:	0.000000

achieved output:	0.218150
expected output:	0.000000

achieved output:	0.428565
expected output:	0.000000

achieved output:	0.260611
expected output:	0.000000

achieved output:	0.482198
expected output:	0.000000

achieved output:	0.376590
expected output:	1.000000

achieved output:	0.497424
expected output:	0.000000

achieved output:	0.279380
expected output:	0.000000

achieved output:	0.458225
expected output:	0.000000

achieved output:	0.220307
expected output:	0.000000

achieved output:	0.420761
expected output:	0.000000

achieved output:	0.432862
expected output:	0.000000

achieved output:	0.433437
expected output:	1.000000

achieved output:	0.130887
expected output:	0.000000

achieved output:	0.430923
expected output:	0.000000

achieved output:	0.357227
expected output:	0.000000

achieved output:	0.270282
expected output:	0.000000

achieved output:	0.429204
expected output:	0.000000

achieved output:	0.273284
expected output:	0.000000

achieved output:	0.313439
expected output:	0.000000

achieved output:	0.440429
expected output:	0.000000

achieved output:	0.268393
expected output:	0.000000

achieved output:	0.460753
expected output:	0.000000

achieved output:	0.371258
expected output:	0.000000

achieved output:	0.467152
expected output:	0.000000

achieved output:	0.247474
expected output:	0.000000

achieved output:	0.531314
expected output:	0.000000

achieved output:	0.222009
expected output:	0.000000

achieved output:	0.416486
expected output:	0.000000

achieved output:	0.280012
expected output:	0.000000

achieved output:	0.488687
expected output:	1.000000

achieved output:	0.280593
expected output:	0.000000

achieved output:	0.324874
expected output:	0.000000

achieved output:	0.344620
expected output:	0.000000

achieved output:	0.390742
expected output:	0.000000

achieved output:	0.208713
expected output:	0.000000

achieved output:	0.251305
expected output:	0.000000

achieved output:	0.183937
expected output:	0.000000

achieved output:	0.229725
expected output:	0.000000

achieved output:	0.315455
expected output:	0.000000

achieved output:	0.420225
expected output:	1.000000

achieved output:	0.151706
expected output:	0.000000

achieved output:	0.315759
expected output:	0.000000

achieved output:	0.318311
expected output:	0.000000

achieved output:	0.382063
expected output:	0.000000

achieved output:	0.353117
expected output:	0.000000

achieved output:	0.452268
expected output:	1.000000

achieved output:	0.256832
expected output:	0.000000

achieved output:	0.364630
expected output:	0.000000

achieved output:	0.396173
expected output:	0.000000

achieved output:	0.528137
expected output:	0.000000

achieved output:	0.211144
expected output:	0.000000

achieved output:	0.270670
expected output:	0.000000

achieved output:	0.418482
expected output:	0.000000

achieved output:	0.311321
expected output:	0.000000

achieved output:	0.246516
expected output:	0.000000

achieved output:	0.560668
expected output:	0.000000

achieved output:	0.379694
expected output:	0.000000

achieved output:	0.364857
expected output:	0.000000

achieved output:	0.394622
expected output:	0.000000

achieved output:	0.371722
expected output:	0.000000

achieved output:	0.297365
expected output:	0.000000

achieved output:	0.460559
expected output:	0.000000

achieved output:	0.441381
expected output:	0.000000

achieved output:	0.174184
expected output:	0.000000

achieved output:	0.355471
expected output:	0.000000

achieved output:	0.252312
expected output:	0.000000

achieved output:	0.382556
expected output:	0.000000

achieved output:	0.364337
expected output:	0.000000

achieved output:	0.275650
expected output:	0.000000

achieved output:	0.319802
expected output:	0.000000

achieved output:	0.397416
expected output:	0.000000

achieved output:	0.254298
expected output:	0.000000

achieved output:	0.387282
expected output:	0.000000

achieved output:	0.492552
expected output:	1.000000

achieved output:	0.460488
expected output:	0.000000

achieved output:	0.584545
expected output:	0.000000

achieved output:	0.422492
expected output:	0.000000

achieved output:	0.176624
expected output:	0.000000

achieved output:	0.366960
expected output:	0.000000

achieved output:	0.593661
expected output:	0.000000

achieved output:	0.165850
expected output:	0.000000

achieved output:	0.349762
expected output:	0.000000

achieved output:	0.130662
expected output:	0.000000

achieved output:	0.485140
expected output:	1.000000

achieved output:	0.521440
expected output:	0.000000

achieved output:	0.349301
expected output:	0.000000

achieved output:	0.431144
expected output:	0.000000

achieved output:	0.461662
expected output:	0.000000

achieved output:	0.283087
expected output:	0.000000

achieved output:	0.520578
expected output:	0.000000

achieved output:	0.383047
expected output:	0.000000

achieved output:	0.336187
expected output:	0.000000

achieved output:	0.198945
expected output:	0.000000

achieved output:	0.337379
expected output:	0.000000

achieved output:	0.210132
expected output:	0.000000

achieved output:	0.532611
expected output:	0.000000

achieved output:	0.198585
expected output:	0.000000

achieved output:	0.482184
expected output:	0.000000

achieved output:	0.330169
expected output:	0.000000

achieved output:	0.494649
expected output:	0.000000

achieved output:	0.207840
expected output:	0.000000

achieved output:	0.335855
expected output:	0.000000

achieved output:	0.326882
expected output:	0.000000

achieved output:	0.339675
expected output:	0.000000

achieved output:	0.376773
expected output:	0.000000

achieved output:	0.597485
expected output:	0.000000

achieved output:	0.298705
expected output:	1.000000

achieved output:	0.386685
expected output:	0.000000

achieved output:	0.364712
expected output:	0.000000

achieved output:	0.227350
expected output:	0.000000

achieved output:	0.483694
expected output:	0.000000

achieved output:	0.426096
expected output:	0.000000

achieved output:	0.168872
expected output:	0.000000

achieved output:	0.237984
expected output:	0.000000

achieved output:	0.227539
expected output:	0.000000

achieved output:	0.479328
expected output:	0.000000

achieved output:	0.362643
expected output:	0.000000

achieved output:	0.437497
expected output:	1.000000

achieved output:	0.314801
expected output:	0.000000

achieved output:	0.643377
expected output:	0.000000

achieved output:	0.589083
expected output:	0.000000

achieved output:	0.483768
expected output:	1.000000

achieved output:	0.326455
expected output:	0.000000

achieved output:	0.603603
expected output:	0.000000

achieved output:	0.621538
expected output:	0.000000

achieved output:	0.418952
expected output:	0.000000

achieved output:	0.165555
expected output:	0.000000

achieved output:	0.419714
expected output:	1.000000

achieved output:	0.211692
expected output:	0.000000

achieved output:	0.298829
expected output:	0.000000

achieved output:	0.245468
expected output:	0.000000

achieved output:	0.469011
expected output:	0.000000

achieved output:	0.280590
expected output:	0.000000

achieved output:	0.572019
expected output:	0.000000

achieved output:	0.266007
expected output:	0.000000

achieved output:	0.397419
expected output:	0.000000

achieved output:	0.299847
expected output:	0.000000

achieved output:	0.358187
expected output:	0.000000

achieved output:	0.568166
expected output:	0.000000

achieved output:	0.277693
expected output:	0.000000

achieved output:	0.359488
expected output:	0.000000

achieved output:	0.438102
expected output:	0.000000

achieved output:	0.234173
expected output:	0.000000

achieved output:	0.430458
expected output:	0.000000

achieved output:	0.385656
expected output:	0.000000

achieved output:	0.542517
expected output:	0.000000

achieved output:	0.407464
expected output:	1.000000

achieved output:	0.461143
expected output:	0.000000

achieved output:	0.310789
expected output:	0.000000

achieved output:	0.552951
expected output:	0.000000

achieved output:	0.337512
expected output:	0.000000

achieved output:	0.413744
expected output:	0.000000

achieved output:	0.461827
expected output:	0.000000

achieved output:	0.333491
expected output:	0.000000

achieved output:	0.260484
expected output:	0.000000

achieved output:	0.592478
expected output:	0.000000

achieved output:	0.316750
expected output:	0.000000

achieved output:	0.411965
expected output:	1.000000

achieved output:	0.245026
expected output:	0.000000

achieved output:	0.418507
expected output:	0.000000

achieved output:	0.301882
expected output:	0.000000

achieved output:	0.440096
expected output:	0.000000

achieved output:	0.225033
expected output:	0.000000

achieved output:	0.309030
expected output:	0.000000

achieved output:	0.302843
expected output:	0.000000

achieved output:	0.220647
expected output:	0.000000

achieved output:	0.259571
expected output:	0.000000

achieved output:	0.445831
expected output:	0.000000

achieved output:	0.306376
expected output:	0.000000

achieved output:	0.566545
expected output:	0.000000

achieved output:	0.439780
expected output:	0.000000

achieved output:	0.288661
expected output:	0.000000

achieved output:	0.387382
expected output:	0.000000

achieved output:	0.238518
expected output:	0.000000

achieved output:	0.459755
expected output:	0.000000

achieved output:	0.268124
expected output:	0.000000

achieved output:	0.307880
expected output:	0.000000

achieved output:	0.471257
expected output:	1.000000

achieved output:	0.306984
expected output:	0.000000

achieved output:	0.367002
expected output:	0.000000

achieved output:	0.227729
expected output:	0.000000

achieved output:	0.446140
expected output:	0.000000

achieved output:	0.226202
expected output:	0.000000

achieved output:	0.397254
expected output:	0.000000

achieved output:	0.410193
expected output:	0.000000

achieved output:	0.160096
expected output:	0.000000

achieved output:	0.153746
expected output:	0.000000

achieved output:	0.285150
expected output:	0.000000

achieved output:	0.295829
expected output:	0.000000

achieved output:	0.523610
expected output:	0.000000

achieved output:	0.247557
expected output:	0.000000

achieved output:	0.266724
expected output:	0.000000

achieved output:	0.277180
expected output:	0.000000

achieved output:	0.290377
expected output:	0.000000

achieved output:	0.201619
expected output:	0.000000

achieved output:	0.541675
expected output:	0.000000

achieved output:	0.256760
expected output:	0.000000

achieved output:	0.492323
expected output:	1.000000

achieved output:	0.306716
expected output:	0.000000

achieved output:	0.302600
expected output:	0.000000

achieved output:	0.498465
expected output:	0.000000

achieved output:	0.376942
expected output:	0.000000

achieved output:	0.434778
expected output:	1.000000

achieved output:	0.433302
expected output:	0.000000

achieved output:	0.196994
expected output:	1.000000

achieved output:	0.328662
expected output:	0.000000

achieved output:	0.213632
expected output:	0.000000

achieved output:	0.195847
expected output:	0.000000

achieved output:	0.590073
expected output:	0.000000

achieved output:	0.273671
expected output:	0.000000

achieved output:	0.423855
expected output:	1.000000

achieved output:	0.253288
expected output:	0.000000

achieved output:	0.351664
expected output:	0.000000

achieved output:	0.327796
expected output:	0.000000

achieved output:	0.325426
expected output:	0.000000

achieved output:	0.358485
expected output:	1.000000

achieved output:	0.257287
expected output:	0.000000

achieved output:	0.269714
expected output:	0.000000

achieved output:	0.483483
expected output:	0.000000

achieved output:	0.225423
expected output:	0.000000

achieved output:	0.207321
expected output:	0.000000

achieved output:	0.352171
expected output:	0.000000

achieved output:	0.307679
expected output:	0.000000

achieved output:	0.617953
expected output:	0.000000

achieved output:	0.332468
expected output:	1.000000

achieved output:	0.274640
expected output:	0.000000

achieved output:	0.369408
expected output:	0.000000

achieved output:	0.322353
expected output:	0.000000

achieved output:	0.276725
expected output:	0.000000

achieved output:	0.201402
expected output:	0.000000

achieved output:	0.325299
expected output:	0.000000

achieved output:	0.596421
expected output:	0.000000

achieved output:	0.574838
expected output:	0.000000

achieved output:	0.152317
expected output:	0.000000

achieved output:	0.251359
expected output:	0.000000

achieved output:	0.423601
expected output:	1.000000

achieved output:	0.428641
expected output:	0.000000

achieved output:	0.251672
expected output:	0.000000

achieved output:	0.296053
expected output:	0.000000

achieved output:	0.335264
expected output:	0.000000

achieved output:	0.373430
expected output:	0.000000

achieved output:	0.566214
expected output:	0.000000

achieved output:	0.362364
expected output:	0.000000

achieved output:	0.285424
expected output:	0.000000

achieved output:	0.241855
expected output:	0.000000

achieved output:	0.488955
expected output:	0.000000

achieved output:	0.341031
expected output:	0.000000

achieved output:	0.583954
expected output:	0.000000

achieved output:	0.485270
expected output:	1.000000

achieved output:	0.484887
expected output:	1.000000

achieved output:	0.283582
expected output:	0.000000

achieved output:	0.473701
expected output:	0.000000

achieved output:	0.237719
expected output:	0.000000

achieved output:	0.487088
expected output:	0.000000

achieved output:	0.546702
expected output:	0.000000

achieved output:	0.414723
expected output:	0.000000

achieved output:	0.412560
expected output:	0.000000

achieved output:	0.381947
expected output:	0.000000

achieved output:	0.285439
expected output:	0.000000

achieved output:	0.337786
expected output:	0.000000

achieved output:	0.385321
expected output:	0.000000

achieved output:	0.269771
expected output:	0.000000

achieved output:	0.170947
expected output:	0.000000

achieved output:	0.429807
expected output:	0.000000

achieved output:	0.261032
expected output:	0.000000

achieved output:	0.489331
expected output:	0.000000

achieved output:	0.215483
expected output:	0.000000

achieved output:	0.330104
expected output:	0.000000

achieved output:	0.265945
expected output:	0.000000

achieved output:	0.612972
expected output:	0.000000

achieved output:	0.312582
expected output:	0.000000

achieved output:	0.322156
expected output:	0.000000

achieved output:	0.330688
expected output:	0.000000

achieved output:	0.388479
expected output:	1.000000

achieved output:	0.221337
expected output:	0.000000

achieved output:	0.454344
expected output:	0.000000

achieved output:	0.241843
expected output:	0.000000

achieved output:	0.453756
expected output:	0.000000

achieved output:	0.318296
expected output:	0.000000

achieved output:	0.443882
expected output:	1.000000

achieved output:	0.411659
expected output:	1.000000

achieved output:	0.235599
expected output:	0.000000

achieved output:	0.464760
expected output:	0.000000

achieved output:	0.224145
expected output:	0.000000

achieved output:	0.529363
expected output:	0.000000

achieved output:	0.333344
expected output:	0.000000

achieved output:	0.189257
expected output:	0.000000

achieved output:	0.228594
expected output:	1.000000

achieved output:	0.324009
expected output:	0.000000

achieved output:	0.410677
expected output:	0.000000

achieved output:	0.216018
expected output:	0.000000

achieved output:	0.306876
expected output:	0.000000

achieved output:	0.441795
expected output:	0.000000

achieved output:	0.421914
expected output:	0.000000

achieved output:	0.300616
expected output:	0.000000

achieved output:	0.398450
expected output:	0.000000

achieved output:	0.270269
expected output:	1.000000

achieved output:	0.314147
expected output:	0.000000

achieved output:	0.455906
expected output:	0.000000

achieved output:	0.384916
expected output:	0.000000

achieved output:	0.306182
expected output:	1.000000

achieved output:	0.312998
expected output:	0.000000

achieved output:	0.439188
expected output:	0.000000

achieved output:	0.357989
expected output:	0.000000

achieved output:	0.303239
expected output:	0.000000

achieved output:	0.410927
expected output:	0.000000

achieved output:	0.224045
expected output:	0.000000

achieved output:	0.325555
expected output:	0.000000

achieved output:	0.313519
expected output:	0.000000

achieved output:	0.298960
expected output:	0.000000

achieved output:	0.437475
expected output:	0.000000

achieved output:	0.191568
expected output:	0.000000

achieved output:	0.353774
expected output:	0.000000

achieved output:	0.350413
expected output:	0.000000

achieved output:	0.281382
expected output:	0.000000

achieved output:	0.390606
expected output:	0.000000

achieved output:	0.451604
expected output:	0.000000

achieved output:	0.431810
expected output:	0.000000

achieved output:	0.402750
expected output:	0.000000

achieved output:	0.560814
expected output:	0.000000

achieved output:	0.275345
expected output:	0.000000

achieved output:	0.304378
expected output:	0.000000

achieved output:	0.401608
expected output:	0.000000

achieved output:	0.503287
expected output:	0.000000

achieved output:	0.342403
expected output:	0.000000

achieved output:	0.311292
expected output:	0.000000

achieved output:	0.335907
expected output:	0.000000

achieved output:	0.254469
expected output:	0.000000

achieved output:	0.194450
expected output:	0.000000

achieved output:	0.262518
expected output:	0.000000

achieved output:	0.448455
expected output:	0.000000

achieved output:	0.479144
expected output:	1.000000

achieved output:	0.342164
expected output:	0.000000

achieved output:	0.498901
expected output:	0.000000

achieved output:	0.429495
expected output:	0.000000

achieved output:	0.549003
expected output:	0.000000

achieved output:	0.368223
expected output:	0.000000

achieved output:	0.274981
expected output:	0.000000

achieved output:	0.360334
expected output:	0.000000

achieved output:	0.218966
expected output:	0.000000

achieved output:	0.349415
expected output:	0.000000

achieved output:	0.442093
expected output:	0.000000

achieved output:	0.406072
expected output:	0.000000

achieved output:	0.322694
expected output:	0.000000

achieved output:	0.307425
expected output:	0.000000

achieved output:	0.310782
expected output:	0.000000

achieved output:	0.301097
expected output:	0.000000

achieved output:	0.263148
expected output:	0.000000

achieved output:	0.481322
expected output:	0.000000

achieved output:	0.353674
expected output:	1.000000

achieved output:	0.234050
expected output:	0.000000

achieved output:	0.437132
expected output:	0.000000

achieved output:	0.214428
expected output:	0.000000

achieved output:	0.417328
expected output:	1.000000

achieved output:	0.330311
expected output:	0.000000

achieved output:	0.530862
expected output:	0.000000

achieved output:	0.294365
expected output:	0.000000

achieved output:	0.567806
expected output:	0.000000

achieved output:	0.551869
expected output:	0.000000

achieved output:	0.403517
expected output:	1.000000

achieved output:	0.236707
expected output:	0.000000

achieved output:	0.336564
expected output:	0.000000

achieved output:	0.248715
expected output:	0.000000

achieved output:	0.400366
expected output:	0.000000

achieved output:	0.265310
expected output:	0.000000

achieved output:	0.367633
expected output:	0.000000

achieved output:	0.128724
expected output:	0.000000

achieved output:	0.259538
expected output:	0.000000

achieved output:	0.218958
expected output:	0.000000

achieved output:	0.453300
expected output:	0.000000

achieved output:	0.370134
expected output:	0.000000

achieved output:	0.462688
expected output:	0.000000

achieved output:	0.362380
expected output:	0.000000

achieved output:	0.350827
expected output:	0.000000

achieved output:	0.367835
expected output:	0.000000

achieved output:	0.302312
expected output:	0.000000

achieved output:	0.459314
expected output:	0.000000

achieved output:	0.536862
expected output:	0.000000

achieved output:	0.514052
expected output:	0.000000

achieved output:	0.424731
expected output:	1.000000

achieved output:	0.428054
expected output:	0.000000

achieved output:	0.534931
expected output:	0.000000

achieved output:	0.327312
expected output:	0.000000

achieved output:	0.481550
expected output:	0.000000

achieved output:	0.310139
expected output:	0.000000

achieved output:	0.361077
expected output:	0.000000

achieved output:	0.391300
expected output:	0.000000

achieved output:	0.227341
expected output:	0.000000

achieved output:	0.569461
expected output:	0.000000

achieved output:	0.543857
expected output:	0.000000

achieved output:	0.223580
expected output:	0.000000

achieved output:	0.461611
expected output:	0.000000

achieved output:	0.404162
expected output:	1.000000

achieved output:	0.368615
expected output:	0.000000

achieved output:	0.384875
expected output:	0.000000

achieved output:	0.373573
expected output:	0.000000

achieved output:	0.271065
expected output:	0.000000

achieved output:	0.622827
expected output:	0.000000

achieved output:	0.528730
expected output:	0.000000

achieved output:	0.449970
expected output:	1.000000

achieved output:	0.229583
expected output:	0.000000

achieved output:	0.521630
expected output:	0.000000

achieved output:	0.208409
expected output:	0.000000

achieved output:	0.374398
expected output:	0.000000

achieved output:	0.201135
expected output:	0.000000

achieved output:	0.387227
expected output:	0.000000

achieved output:	0.298310
expected output:	1.000000

achieved output:	0.481541
expected output:	0.000000

achieved output:	0.374548
expected output:	0.000000

achieved output:	0.401449
expected output:	0.000000

achieved output:	0.468296
expected output:	1.000000

achieved output:	0.405963
expected output:	0.000000

achieved output:	0.302842
expected output:	0.000000

achieved output:	0.311997
expected output:	0.000000

achieved output:	0.183549
expected output:	0.000000

achieved output:	0.336306
expected output:	0.000000

achieved output:	0.684801
expected output:	0.000000

achieved output:	0.399927
expected output:	1.000000

achieved output:	0.182968
expected output:	0.000000

achieved output:	0.333144
expected output:	0.000000

achieved output:	0.378742
expected output:	0.000000

achieved output:	0.522152
expected output:	0.000000

achieved output:	0.188133
expected output:	0.000000

achieved output:	0.399611
expected output:	0.000000

achieved output:	0.384359
expected output:	0.000000

achieved output:	0.527806
expected output:	0.000000

achieved output:	0.462583
expected output:	0.000000

achieved output:	0.512897
expected output:	0.000000

achieved output:	0.184114
expected output:	1.000000

achieved output:	0.475148
expected output:	0.000000

achieved output:	0.645885
expected output:	0.000000

achieved output:	0.514072
expected output:	0.000000

achieved output:	0.465752
expected output:	1.000000

achieved output:	0.451047
expected output:	1.000000

achieved output:	0.347515
expected output:	0.000000

achieved output:	0.282851
expected output:	0.000000

achieved output:	0.419204
expected output:	0.000000

achieved output:	0.373673
expected output:	0.000000

achieved output:	0.372984
expected output:	0.000000

achieved output:	0.511658
expected output:	0.000000

achieved output:	0.275675
expected output:	0.000000

achieved output:	0.437662
expected output:	0.000000

achieved output:	0.210349
expected output:	0.000000

achieved output:	0.269711
expected output:	0.000000

achieved output:	0.494655
expected output:	0.000000

achieved output:	0.370798
expected output:	0.000000

achieved output:	0.415065
expected output:	0.000000

achieved output:	0.381747
expected output:	0.000000

achieved output:	0.304550
expected output:	1.000000

achieved output:	0.446858
expected output:	1.000000

achieved output:	0.536106
expected output:	0.000000

achieved output:	0.432197
expected output:	1.000000

achieved output:	0.420771
expected output:	1.000000

achieved output:	0.582218
expected output:	0.000000

achieved output:	0.333442
expected output:	0.000000

achieved output:	0.463717
expected output:	1.000000

achieved output:	0.247777
expected output:	0.000000

achieved output:	0.357643
expected output:	0.000000

achieved output:	0.487357
expected output:	0.000000

achieved output:	0.550117
expected output:	0.000000

achieved output:	0.480566
expected output:	0.000000

achieved output:	0.645614
expected output:	0.000000

achieved output:	0.405617
expected output:	1.000000

achieved output:	0.443012
expected output:	0.000000

achieved output:	0.529617
expected output:	0.000000

achieved output:	0.351893
expected output:	0.000000

achieved output:	0.262168
expected output:	0.000000

achieved output:	0.569418
expected output:	0.000000

achieved output:	0.249125
expected output:	1.000000

achieved output:	0.513856
expected output:	1.000000

achieved output:	0.293344
expected output:	0.000000

achieved output:	0.483847
expected output:	0.000000

achieved output:	0.311195
expected output:	0.000000

achieved output:	0.203495
expected output:	0.000000

achieved output:	0.407855
expected output:	0.000000

achieved output:	0.646849
expected output:	0.000000

achieved output:	0.343304
expected output:	0.000000

achieved output:	0.614842
expected output:	0.000000

achieved output:	0.534782
expected output:	0.000000

achieved output:	0.418822
expected output:	0.000000

achieved output:	0.358592
expected output:	0.000000

achieved output:	0.610250
expected output:	0.000000

achieved output:	0.437675
expected output:	0.000000

achieved output:	0.563382
expected output:	0.000000

achieved output:	0.200939
expected output:	0.000000

achieved output:	0.401198
expected output:	0.000000

achieved output:	0.517387
expected output:	1.000000

achieved output:	0.389089
expected output:	0.000000

achieved output:	0.383109
expected output:	0.000000

achieved output:	0.372659
expected output:	0.000000

achieved output:	0.402494
expected output:	0.000000

achieved output:	0.513949
expected output:	0.000000

achieved output:	0.226434
expected output:	0.000000

achieved output:	0.475380
expected output:	0.000000

achieved output:	0.550795
expected output:	0.000000

achieved output:	0.405947
expected output:	0.000000

achieved output:	0.231869
expected output:	0.000000

achieved output:	0.378235
expected output:	0.000000

achieved output:	0.502197
expected output:	0.000000

achieved output:	0.479753
expected output:	0.000000

achieved output:	0.297835
expected output:	0.000000

achieved output:	0.372401
expected output:	0.000000

achieved output:	0.366191
expected output:	0.000000

achieved output:	0.370665
expected output:	0.000000

achieved output:	0.257213
expected output:	0.000000

achieved output:	0.368988
expected output:	0.000000

achieved output:	0.407402
expected output:	0.000000

achieved output:	0.358266
expected output:	0.000000

achieved output:	0.446777
expected output:	0.000000

achieved output:	0.371384
expected output:	0.000000

achieved output:	0.271606
expected output:	0.000000

achieved output:	0.324006
expected output:	0.000000

achieved output:	0.282051
expected output:	0.000000

achieved output:	0.508507
expected output:	0.000000

achieved output:	0.360138
expected output:	0.000000

achieved output:	0.307405
expected output:	0.000000

achieved output:	0.414299
expected output:	0.000000

achieved output:	0.302556
expected output:	0.000000

achieved output:	0.354690
expected output:	0.000000

achieved output:	0.305762
expected output:	0.000000

achieved output:	0.448118
expected output:	0.000000

achieved output:	0.526909
expected output:	0.000000

achieved output:	0.381212
expected output:	0.000000

achieved output:	0.592421
expected output:	0.000000

achieved output:	0.312698
expected output:	0.000000

achieved output:	0.423870
expected output:	0.000000

achieved output:	0.352825
expected output:	0.000000

achieved output:	0.655512
expected output:	0.000000

achieved output:	0.253451
expected output:	0.000000

achieved output:	0.417340
expected output:	0.000000

achieved output:	0.370145
expected output:	0.000000

achieved output:	0.476450
expected output:	0.000000

achieved output:	0.452269
expected output:	0.000000

achieved output:	0.513441
expected output:	0.000000

achieved output:	0.226150
expected output:	0.000000

achieved output:	0.493997
expected output:	0.000000

achieved output:	0.323670
expected output:	0.000000

achieved output:	0.149259
expected output:	0.000000

achieved output:	0.209254
expected output:	1.000000

achieved output:	0.472995
expected output:	1.000000

achieved output:	0.281328
expected output:	0.000000

achieved output:	0.450143
expected output:	0.000000

achieved output:	0.305231
expected output:	0.000000

achieved output:	0.491935
expected output:	0.000000

achieved output:	0.392481
expected output:	0.000000

achieved output:	0.474272
expected output:	0.000000

achieved output:	0.358725
expected output:	0.000000

achieved output:	0.241953
expected output:	0.000000

achieved output:	0.356589
expected output:	0.000000

achieved output:	0.521827
expected output:	0.000000

achieved output:	0.470560
expected output:	0.000000

achieved output:	0.413680
expected output:	0.000000

achieved output:	0.343347
expected output:	0.000000

achieved output:	0.495744
expected output:	0.000000

achieved output:	0.417384
expected output:	0.000000

achieved output:	0.480643
expected output:	0.000000

achieved output:	0.257584
expected output:	0.000000

achieved output:	0.401848
expected output:	0.000000

achieved output:	0.204767
expected output:	0.000000

achieved output:	0.501319
expected output:	1.000000

achieved output:	0.414854
expected output:	0.000000

